I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-0.01800,0.01400,0.03200,0.00100,-0.02600,0.02300,0.11200,0.12900,0.06600,0.01200,-0.00600,-0.01800
-0.01400,0.02100,0.03500,-0.00300,-0.02500,0.02700,0.10900,0.12300,0.06300,0.01700,-0.00300,-0.01700
-0.02100,0.00900,0.03000,0.00600,-0.02600,0.01900,0.11000,0.13000,0.07200,0.02500,0.00400,-0.01300
-0.01500,0.00600,0.02200,0.00400,-0.01900,0.01400,0.11000,0.13100,0.06800,0.03700,0.00900,-0.01000
-0.03000,-0.00500,0.02500,0.01800,-0.02700,0.01000,0.10900,0.13200,0.07400,0.04200,0.00600,-0.00900
0.00000,0.00800,0.00800,-0.00500,-0.00400,0.00800,0.11900,0.15200,0.09600,0.06300,0.03000,0.00000
-0.00500,0.01900,0.02400,-0.00700,-0.01500,0.02100,0.12600,0.16600,0.10800,0.07600,0.04200,0.00700
0.00400,0.03900,0.03400,-0.02200,-0.01500,0.03600,0.12000,0.16400,0.13000,0.07100,0.03800,0.01800
0.06100,0.06300,0.00300,-0.06200,0.02900,0.03300,0.11800,0.17500,0.15500,0.10200,0.05100,0.02200
0.04500,0.05600,0.01100,-0.05100,0.01700,0.03400,0.11400,0.19200,0.18000,0.12400,0.05500,0.02900
0.09100,0.06600,-0.02500,-0.07800,0.05800,0.02000,0.11000,0.21400,0.21600,0.14900,0.07700,0.05100
0.11200,0.08800,-0.02400,-0.10000,0.06800,0.03100,0.10700,0.24800,0.25500,0.18300,0.10200,0.06300
0.11400,0.10800,-0.00600,-0.11100,0.06000,0.05000,0.10200,0.27000,0.29400,0.20900,0.11800,0.07400
0.16100,0.12500,-0.03600,-0.14300,0.09800,0.04400,0.09900,0.30700,0.34600,0.25300,0.15000,0.10400
0.16600,0.14000,-0.02700,-0.15300,0.09600,0.05600,0.09700,0.35500,0.40100,0.29700,0.18200,0.13700
0.20200,0.15900,-0.04300,-0.18100,0.12200,0.05800,0.08900,0.37900,0.44600,0.33300,0.21700,0.15200
0.23800,0.17600,-0.06100,-0.20600,0.15000,0.05700,0.09600,0.42200,0.49100,0.37100,0.25000,0.18900
0.26800,0.19600,-0.07200,-0.23200,0.16900,0.06200,0.09300,0.45300,0.52800,0.39800,0.27000,0.22300
0.27600,0.19300,-0.08300,-0.23400,0.17900,0.05500,0.07800,0.43500,0.52500,0.39200,0.27300,0.22200
0.26100,0.18900,-0.07200,-0.22400,0.16600,0.05800,0.08100,0.42700,0.51500,0.38300,0.26400,0.22000
0.25400,0.19100,-0.06300,-0.22200,0.15800,0.06400,0.08400,0.40900,0.47700,0.36100,0.24300,0.22100
0.21400,0.16200,-0.05200,-0.18800,0.13300,0.05500,0.08700,0.34400,0.39000,0.30000,0.20600,0.20300
0.16600,0.12700,-0.03900,-0.14600,0.10200,0.04400,0.09100,0.26300,0.30600,0.23900,0.17300,0.15800
0.13200,0.10400,-0.02800,-0.11700,0.07900,0.03800,0.09400,0.19900,0.22000,0.18200,0.13800,0.11500
0.09900,0.09300,-0.00600,-0.09600,0.05200,0.04300,0.10000,0.14800,0.15000,0.11800,0.10200,0.07700
0.05100,0.08300,0.03200,-0.06700,0.00900,0.05700,0.10300,0.10400,0.10300,0.07400,0.06600,0.04800
0.02800,0.07400,0.04700,-0.05100,-0.01000,0.06000,0.10400,0.07000,0.05800,0.05300,0.03900,0.03400
0.03300,0.06600,0.03400,-0.05000,-0.00100,0.05000,0.09800,0.05800,0.04400,0.04000,0.02700,0.02500
0.02100,0.05700,0.03600,-0.03900,-0.00700,0.04600,0.09500,0.05200,0.03300,0.03000,0.01900,0.01500
0.03200,0.05200,0.02000,-0.04300,0.00600,0.03600,0.09100,0.04900,0.02400,0.01700,0.01000,0.00600
0.01200,0.04100,0.02900,-0.02700,-0.00900,0.03500,0.08700,0.05100,0.02200,0.00800,0.00100,0.00100
-0.02000,0.04900,0.06900,-0.01500,-0.04500,0.05900,0.08500,0.04900,0.01800,0.00300,-0.00500,-0.00400
0.00400,0.06600,0.06200,-0.03500,-0.02900,0.06400,0.07900,0.05000,0.01500,0.00000,-0.00500,-0.00700
0.01000,0.04800,0.03800,-0.02900,-0.01400,0.04300,0.08800,0.04900,0.01000,-0.00300,-0.00500,-0.01300
-0.00100,0.04200,0.04300,-0.02100,-0.02200,0.04200,0.09700,0.05200,0.01200,-0.00800,-0.00500,-0.01400
-0.01100,0.05300,0.06400,-0.02100,-0.03800,0.05800,0.09200,0.05900,0.02100,-0.01000,-0.00500,-0.01000
-0.01100,0.04900,0.06000,-0.01900,-0.03600,0.05400,0.09000,0.06500,0.02800,-0.00600,-0.00500,-0.01100
-0.00500,0.04700,0.05200,-0.02200,-0.02900,0.04900,0.08700,0.07000,0.02500,-0.00200,-0.00500,-0.00800
-0.01200,0.03800,0.05000,-0.01300,-0.03100,0.04400,0.08300,0.07000,0.02500,0.00100,-0.00100,-0.00500
0.01400,0.05200,0.03900,-0.03300,-0.01300,0.04500,0.09400,0.07000,0.02400,0.00500,0.00400,-0.00500
0.03400,0.08100,0.04700,-0.05800,-0.00600,0.06300,0.09700,0.07000,0.02000,0.01000,0.00600,-0.00500
0.01300,0.07800,0.06500,-0.04600,-0.02600,0.07100,0.08400,0.07000,0.01900,0.00800,0.01000,-0.00500
0.00800,0.07300,0.06500,-0.04100,-0.02900,0.06900,0.07600,0.06800,0.02300,0.00200,0.01500,-0.00500
0.00700,0.07200,0.06500,-0.04000,-0.02900,0.06800,0.06400,0.06100,0.03200,-0.00200,0.01200,-0.00500
0.00000,0.06500,0.06500,-0.03300,-0.03300,0.06500,0.07100,0.05600,0.03100,-0.00700,0.00400,-0.00500
0.00000,0.06500,0.06500,-0.03300,-0.03300,0.06500,0.09100,0.05100,0.02600,-0.01100,-0.00400,-0.00700
0.02000,0.08300,0.06300,-0.05200,-0.02200,0.07300,0.08600,0.04500,0.02400,-0.01500,-0.01200,-0.01000
0.02900,0.08600,0.05700,-0.05800,-0.01400,0.07100,0.08100,0.04000,0.01900,-0.01500,-0.02000,-0.01300
0.01700,0.06900,0.05200,-0.04300,-0.01800,0.06100,0.07800,0.03500,0.01600,-0.01500,-0.02400,-0.01500
0.01800,0.06700,0.04900,-0.04200,-0.01600,0.05700,0.07200,0.03500,0.01200,-0.01600,-0.02700,-0.01800
0.03400,0.07700,0.04400,-0.05600,-0.00500,0.06000,0.06900,0.03400,0.00600,-0.01300,-0.03000,-0.02100
0.04000,0.08000,0.04000,-0.06000,0.00000,0.06000,0.06500,0.03000,0.00100,-0.02300,-0.03300,-0.01600
0.02100,0.07200,0.05100,-0.04700,-0.01600,0.06100,0.06500,0.03000,-0.00400,-0.03600,-0.03500,-0.01500
0.01200,0.07300,0.06100,-0.04200,-0.02400,0.06700,0.06500,0.02800,-0.01000,-0.03500,-0.03500,-0.01500
0.00500,0.06500,0.05900,-0.03500,-0.02700,0.06200,0.06500,0.02500,-0.01500,-0.03500,-0.03500,-0.01000
0.00400,0.06400,0.06000,-0.03400,-0.02900,0.06200,0.06500,0.02200,-0.02000,-0.03500,-0.03500,-0.01000
-0.00700,0.05300,0.06000,-0.02300,-0.03300,0.05600,0.06100,0.01900,-0.02000,-0.03400,-0.03500,-0.01100
-0.02300,0.03700,0.06000,-0.00700,-0.04200,0.04800,0.06000,0.01500,-0.02000,-0.03800,-0.03500,-0.01500
0.01800,0.07800,0.06000,-0.04800,-0.02100,0.06900,0.06000,0.01500,-0.02000,-0.04000,-0.03400,-0.02000
0.01000,0.07000,0.06000,-0.04000,-0.02500,0.06500,0.06000,0.01900,-0.02000,-0.04000,-0.03000,-0.02300
-0.00900,0.05100,0.06000,-0.02100,-0.03500,0.05600,0.06000,0.02200,-0.02300,-0.04000,-0.03000,-0.02600
0.00500,0.06400,0.06000,-0.03400,-0.02800,0.06200,0.05900,0.02500,-0.02500,-0.04000,-0.03000,-0.02300
-0.01100,0.04900,0.06000,-0.01900,-0.03600,0.05400,0.05400,0.02700,-0.02500,-0.04000,-0.03000,-0.02000
0.01000,0.06900,0.05900,-0.03900,-0.02500,0.06400,0.05100,0.03100,-0.02500,-0.04500,-0.02900,-0.02000
0.03000,0.08600,0.05600,-0.05900,-0.01300,0.07000,0.04800,0.02800,-0.02500,-0.04500,-0.03300,-0.01800
0.02300,0.07400,0.05200,-0.04800,-0.01500,0.06200,0.04300,0.02400,-0.02600,-0.04500,-0.04200,-0.01500
0.02200,0.07000,0.04800,-0.04600,-0.01300,0.05900,0.04000,0.02600,-0.02900,-0.04500,-0.04100,-0.01500
0.01700,0.06300,0.04500,-0.04000,-0.01400,0.05400,0.04400,0.02100,-0.03100,-0.04500,-0.03800,-0.01900
0.01600,0.05500,0.03800,-0.03500,-0.01100,0.04600,0.05100,0.02000,-0.02700,-0.04300,-0.03500,-0.02000
-0.00100,0.05300,0.05300,-0.02600,-0.02700,0.05300,0.05500,0.02000,-0.02500,-0.04000,-0.03200,-0.02100
-0.02700,0.03900,0.06600,-0.00700,-0.04700,0.05300,0.05500,0.01500,-0.02500,-0.04000,-0.03000,-0.02500
0.00000,0.05400,0.05300,-0.02700,-0.02700,0.05300,0.05500,0.01500,-0.02500,-0.04000,-0.03000,-0.02500
0.02200,0.07300,0.05100,-0.04800,-0.01500,0.06200,0.05500,0.01500,-0.02500,-0.04000,-0.03500,-0.02500
0.01800,0.05800,0.04000,-0.03800,-0.01200,0.04900,0.05500,0.01500,-0.02500,-0.04000,-0.03500,-0.02500
0.00700,0.04500,0.03800,-0.02600,-0.01600,0.04200,0.05500,0.01500,-0.02000,-0.04000,-0.03500,-0.02500
0.01700,0.04200,0.02600,-0.03000,-0.00500,0.03400,0.05900,0.01700,-0.01900,-0.04000,-0.03500,-0.02500
0.04000,0.05500,0.01500,-0.04800,0.01300,0.03400,0.06000,0.02000,-0.02100,-0.04000,-0.03600,-0.02500
-0.01000,0.03900,0.04900,-0.01500,-0.03000,0.04400,0.06000,0.02000,-0.01800,-0.04000,-0.03300,-0.02300
-0.01000,0.02700,0.03700,-0.00900,-0.02400,0.03200,0.06000,0.01900,-0.03100,-0.04000,-0.03000,-0.02000
0.00500,0.03000,0.02500,-0.01800,-0.01100,0.02800,0.06000,0.02900,-0.04100,-0.03800,-0.03000,-0.01700
-0.02000,0.02200,0.04200,-0.00100,-0.03100,0.03100,0.06000,0.03600,-0.03500,-0.03400,-0.02800,-0.01500
-0.00400,0.02500,0.02900,-0.01100,-0.01600,0.02700,0.06000,0.03000,-0.03300,-0.03500,-0.02400,-0.01100
-0.01000,0.01500,0.02500,-0.00300,-0.01800,0.02000,0.06300,0.02800,-0.02800,-0.03500,-0.02500,-0.01000
0.00700,0.02400,0.01700,-0.01500,-0.00500,0.02000,0.06600,0.02300,-0.02500,-0.03500,-0.04100,-0.01400
0.01500,0.02500,0.01000,-0.02000,0.00300,0.01700,0.06900,0.02000,-0.02200,-0.03600,-0.04500,-0.01600
-0.03200,-0.00500,0.02700,0.01800,-0.03000,0.01100,0.07100,0.01600,-0.01900,-0.03400,-0.03600,-0.01900
-0.02600,0.00800,0.03500,0.00900,-0.03100,0.02100,0.07500,0.01500,-0.02100,-0.04100,-0.03400,-0.01900
-0.00500,0.02200,0.02700,-0.00800,-0.01600,0.02400,0.07400,0.01500,-0.01900,-0.04500,-0.02800,-0.01400
-0.00200,0.02000,0.02200,-0.00900,-0.01200,0.02100,0.07000,0.01000,-0.02100,-0.03800,-0.02500,-0.01100
-0.00700,0.01100,0.01800,-0.00200,-0.01300,0.01400,0.07100,0.01000,-0.01900,-0.03500,-0.02100,-0.00800
-0.01000,-0.00200,0.00900,0.00600,-0.00900,0.00300,0.06800,0.01200,-0.01200,-0.02800,-0.01600,-0.00300
0.00000,0.01700,0.01700,-0.00900,-0.00900,0.01600,0.06400,0.02600,-0.00600,-0.02200,-0.01400,-0.00100
0.03100,0.04700,0.01700,-0.03900,0.00700,0.03200,0.06600,0.04900,0.00200,-0.01800,-0.00900,0.00500
0.04700,0.05800,0.01100,-0.05300,0.01800,0.03400,0.07200,0.05300,0.00600,-0.01100,-0.00600,0.01300
0.01900,0.06300,0.04400,-0.04100,-0.01200,0.05300,0.07900,0.05900,0.02300,-0.00700,-0.00200,0.02100
0.02600,0.07900,0.05300,-0.05200,-0.01400,0.06600,0.07900,0.06300,0.03100,0.00000,0.00600,0.02500
0.03700,0.08000,0.04300,-0.05900,-0.00400,0.06100,0.05200,0.04200,0.02000,0.00400,0.01400,0.02400
0.05800,0.11600,0.05700,-0.08700,0.00000,0.08600,0.00600,-0.00300,0.00900,0.01000,0.03500,0.04100
0.08200,0.14800,0.06600,-0.11500,0.00800,0.10600,-0.00600,-0.02800,-0.00100,0.00300,0.03600,0.04400
0.07100,0.12000,0.04900,-0.09600,0.01100,0.08400,0.00700,-0.03100,-0.01500,-0.00700,0.03000,0.03300
0.05600,0.07800,0.02200,-0.06700,0.01600,0.05000,0.00600,-0.03000,-0.02300,-0.01100,0.03200,0.03300
0.02700,0.03200,0.00600,-0.03000,0.01000,0.01900,0.03100,-0.02800,-0.03700,-0.03100,0.00500,0.00800
0.02900,0.01500,-0.01400,-0.02100,0.02100,0.00100,0.05500,-0.03500,-0.05000,-0.02900,-0.01700,-0.01300
0.01300,-0.00100,-0.01300,-0.00600,0.01300,-0.00700,0.05500,-0.02200,-0.05000,-0.05100,-0.03700,-0.02700
-0.00800,-0.01300,-0.00500,0.01100,-0.00100,-0.00900,0.05900,-0.03000,-0.05100,-0.05100,-0.03900,-0.02800
-0.01700,-0.01800,-0.00100,0.01800,-0.00800,-0.00900,0.07100,0.02000,-0.04300,-0.04900,-0.05200,-0.02800
-0.04600,-0.03300,0.01300,0.03900,-0.02900,-0.01000,0.14200,0.09600,0.02100,-0.02600,-0.04600,-0.06800
-0.00600,-0.04300,-0.03800,0.02500,0.01600,-0.04000,0.25700,0.44300,0.30600,0.14000,0.01200,-0.09400
0.56600,0.08100,-0.48500,-0.32300,0.52600,-0.20200,-0.09400,0.34200,0.59000,0.84200,0.73200,0.45300
1.29900,0.51100,-0.78800,-0.90400,1.04300,-0.13900,-0.81100,-0.78600,0.23600,1.41300,1.65900,1.43500
0.82000,0.72800,-0.09200,-0.77400,0.45600,0.31800,-0.70600,-1.32500,-0.56500,0.48200,1.07600,1.34100
-0.06800,0.41200,0.47900,-0.17200,-0.27400,0.44500,-0.12400,-1.11400,-0.91400,-0.47000,0.04400,0.48600
-0.20500,0.16900,0.37300,0.01800,-0.28900,0.27100,0.07000,-0.85700,-0.71500,-0.43100,-0.15200,0.09700
-0.07100,0.13000,0.20100,-0.03000,-0.13600,0.16600,0.08200,-0.38500,-0.32300,-0.20200,-0.07800,0.00800
0.00500,0.07500,0.07000,-0.04000,-0.03300,0.07300,0.05900,-0.06700,-0.06300,-0.02600,-0.01500,-0.00100
-0.04000,0.03000,0.07000,0.00500,-0.05500,0.04900,0.06700,-0.02900,-0.05400,-0.04300,-0.03400,-0.02200
-0.05800,-0.00400,0.05400,0.03000,-0.05600,0.02500,0.06600,-0.00200,-0.02700,-0.03200,-0.02900,-0.03800
-0.02200,0.01800,0.04000,0.00100,-0.03100,0.02900,0.06300,0.03000,-0.00800,-0.02100,-0.02000,-0.03200
-0.00700,0.03400,0.04000,-0.01400,-0.02400,0.03700,0.06700,0.03900,-0.00400,-0.02300,-0.02300,-0.03800
-0.01900,0.00700,0.02600,0.00600,-0.02200,0.01600,0.05900,0.04100,0.01100,-0.00500,-0.01000,-0.03300
-0.00200,0.02900,0.03100,-0.01300,-0.01700,0.02900,0.05600,0.05300,0.01200,-0.00900,-0.01400,-0.03700
0.00300,0.02500,0.02200,-0.01400,-0.01000,0.02400,0.06600,0.07300,0.01700,0.00900,-0.02200,-0.03200
-0.02400,-0.00400,0.02000,0.01400,-0.02200,0.00800,0.07300,0.07100,0.01400,0.00800,-0.02500,-0.03000
-0.02600,0.00900,0.03500,0.00900,-0.03100,0.02200,0.08600,0.08000,0.02500,0.01100,-0.01600,-0.02700
-0.03700,0.01500,0.05200,0.01100,-0.04500,0.03300,0.10200,0.07900,0.03800,0.01100,-0.01500,-0.02400
-0.02500,0.01800,0.04200,0.00300,-0.03400,0.03000,0.09000,0.08200,0.04100,0.02700,-0.00800,-0.02100
0.00100,0.04100,0.04000,-0.02200,-0.02000,0.04000,0.08900,0.10200,0.05500,0.04100,-0.00500,-0.01900
0.03000,0.06500,0.03500,-0.04800,-0.00300,0.05000,0.06700,0.10800,0.07300,0.04400,0.00100,-0.01500
0.03000,0.06000,0.03000,-0.04500,0.00000,0.04500,0.01500,0.11200,0.08700,0.05500,0.01100,-0.00800
0.02200,0.04800,0.02600,-0.03500,-0.00200,0.03700,-0.04900,0.12300,0.11300,0.06700,0.01200,-0.00400
0.03800,0.06300,0.02500,-0.05200,0.00600,0.04400,-0.09000,0.14900,0.14200,0.09800,0.03400,0.00400
0.06600,0.09000,0.02400,-0.07800,0.02100,0.05700,-0.09700,0.16400,0.16800,0.12000,0.05000,0.01600
0.08200,0.10300,0.02100,-0.09200,0.03000,0.06200,-0.09300,0.18800,0.20800,0.14600,0.07200,0.03700
0.08800,0.10600,0.01800,-0.09700,0.03500,0.06200,-0.09600,0.22000,0.25500,0.18700,0.10200,0.05600
0.12600,0.14900,0.02200,-0.13800,0.05200,0.08600,-0.11100,0.24500,0.29900,0.21700,0.11800,0.07000
0.13900,0.17400,0.03400,-0.15700,0.05200,0.10400,-0.11000,0.29300,0.35800,0.26400,0.16200,0.10700
0.14300,0.16500,0.02200,-0.15400,0.06000,0.09300,-0.13100,0.32100,0.39100,0.29500,0.18700,0.13300
0.20700,0.21100,0.00400,-0.20900,0.10100,0.10800,-0.14900,0.34800,0.42400,0.32100,0.19600,0.14500
0.23700,0.23600,-0.00200,-0.23600,0.11900,0.11700,-0.14200,0.37200,0.45700,0.34700,0.21700,0.16900
0.24000,0.23500,-0.00500,-0.23700,0.12200,0.11500,-0.14600,0.37300,0.45500,0.34400,0.22600,0.17200
0.24300,0.23200,-0.01100,-0.23800,0.12700,0.11000,-0.15300,0.35500,0.43400,0.32900,0.21500,0.16800
0.21500,0.21200,-0.00300,-0.21300,0.10900,0.10400,-0.15200,0.31600,0.39300,0.28800,0.19200,0.16300
0.18900,0.19100,0.00100,-0.19000,0.09400,0.09600,-0.14500,0.26800,0.32900,0.23700,0.16200,0.13200
0.12600,0.15300,0.02700,-0.14000,0.04900,0.08900,-0.13800,0.19400,0.23300,0.18400,0.11500,0.09400
0.05500,0.13300,0.07800,-0.09400,-0.01200,0.10500,-0.12900,0.13000,0.15000,0.12000,0.07200,0.06400
0.03700,0.12000,0.08300,-0.07900,-0.02300,0.10100,-0.12000,0.09100,0.09000,0.06200,0.04300,0.02400
0.02900,0.10900,0.08000,-0.06900,-0.02600,0.09500,-0.11200,0.04900,0.04200,0.02300,0.01200,-0.00700
0.01700,0.09800,0.08100,-0.05800,-0.03200,0.08900,-0.10900,0.01800,0.01400,0.00500,-0.01100,-0.02200
0.01200,0.08500,0.07300,-0.04900,-0.03100,0.07900,-0.11100,0.00400,-0.00900,-0.01100,-0.01900,-0.03400
-0.00500,0.07700,0.08200,-0.03700,-0.04300,0.07900,-0.10600,-0.00600,-0.02600,-0.02700,-0.03300,-0.03500
-0.03500,0.06100,0.09500,-0.01300,-0.06500,0.07800,-0.10500,-0.02300,-0.04400,-0.04400,-0.04100,-0.03500
-0.00500,0.08100,0.08700,-0.03800,-0.04600,0.08400,-0.10500,-0.03300,-0.05300,-0.05300,-0.04000,-0.03400
0.01100,0.09600,0.08500,-0.05400,-0.03700,0.09100,-0.10000,-0.02800,-0.04800,-0.05000,-0.03900,-0.04300
-0.03500,0.07900,0.11300,-0.02200,-0.07400,0.09600,-0.10000,-0.02500,-0.04200,-0.05000,-0.04100,-0.05200
-0.04000,0.07200,0.11200,-0.01600,-0.07600,0.09200,-0.09900,-0.02200,-0.03900,-0.04600,-0.03900,-0.04900
-0.03600,0.06900,0.10600,-0.01700,-0.07100,0.08700,-0.09500,-0.01700,-0.03300,-0.04500,-0.04300,-0.05000
-0.03300,0.07100,0.10300,-0.01900,-0.06800,0.08700,-0.09500,-0.01500,-0.03100,-0.04500,-0.06000,-0.05000
-0.02700,0.06900,0.09600,-0.02100,-0.06200,0.08200,-0.09300,-0.01000,-0.03500,-0.04500,-0.05800,-0.05000
-0.02400,0.07200,0.09600,-0.02500,-0.06000,0.08300,-0.08900,-0.01000,-0.03600,-0.04500,-0.05400,-0.04700
-0.00900,0.06500,0.07400,-0.02800,-0.04200,0.06900,-0.09100,-0.00900,-0.03500,-0.04500,-0.05100,-0.04200
-0.01500,0.07600,0.09100,-0.03100,-0.05300,0.08300,-0.08900,-0.00500,-0.03600,-0.04500,-0.04600,-0.03900
-0.01700,0.09500,0.11100,-0.03900,-0.06400,0.10200,-0.09100,-0.00500,-0.03400,-0.04500,-0.04500,-0.03600
-0.01500,0.08100,0.09600,-0.03300,-0.05600,0.08800,-0.08800,-0.00800,-0.03800,-0.04700,-0.04500,-0.03100
-0.01800,0.07600,0.09400,-0.02900,-0.05700,0.08500,-0.08800,-0.01100,-0.04000,-0.05100,-0.04500,-0.03200
-0.01800,0.06400,0.08200,-0.02300,-0.05000,0.07300,-0.10400,-0.01000,-0.04000,-0.05300,-0.04500,-0.03600
-0.02400,0.05500,0.07900,-0.01600,-0.05200,0.06700,-0.10200,-0.01000,-0.04400,-0.05600,-0.04500,-0.03500
-0.02700,0.04900,0.07700,-0.01100,-0.05200,0.06300,-0.09500,-0.01000,-0.04500,-0.05900,-0.04500,-0.03500
-0.03200,0.04800,0.08000,-0.00800,-0.05700,0.06400,-0.09400,-0.01100,-0.04500,-0.06100,-0.04900,-0.03600
-0.05500,0.04400,0.09900,0.00500,-0.07700,0.07100,-0.08600,-0.01400,-0.05000,-0.06400,-0.05600,-0.03400
-0.05300,0.03700,0.09000,0.00800,-0.07200,0.06300,-0.08700,-0.01700,-0.05500,-0.06700,-0.06000,-0.03900
-0.02000,0.06500,0.08500,-0.02300,-0.05300,0.07400,-0.09000,-0.02000,-0.05800,-0.06900,-0.06000,-0.05000
-0.01800,0.05900,0.07600,-0.02100,-0.04700,0.06700,-0.09000,-0.02000,-0.06300,-0.07300,-0.06000,-0.05500
-0.02900,0.04400,0.07400,-0.00800,-0.05200,0.05900,-0.09400,-0.01900,-0.06500,-0.07500,-0.06000,-0.05800
-0.06100,0.03700,0.09800,0.01200,-0.08000,0.06800,-0.09500,-0.02100,-0.06500,-0.07300,-0.06000,-0.06300
-0.05900,0.04100,0.10000,0.00900,-0.08000,0.07100,-0.09100,-0.03300,-0.07700,-0.06900,-0.07600,-0.06500
-0.02200,0.07300,0.09500,-0.02600,-0.05900,0.08300,-0.09000,-0.03600,-0.08000,-0.07100,-0.08100,-0.06500
-0.04900,0.04600,0.09400,0.00100,-0.07200,0.07000,-0.09000,-0.03700,-0.07300,-0.06900,-0.07300,-0.06900
-0.04900,0.04000,0.08900,0.00400,-0.06900,0.06400,-0.08500,-0.04100,-0.07300,-0.07100,-0.07300,-0.07000
-0.03300,0.05800,0.09000,-0.01300,-0.06200,0.07300,-0.08500,-0.03900,-0.06500,-0.08100,-0.06600,-0.07000
-0.03700,0.04500,0.08100,-0.00400,-0.05900,0.06200,-0.08400,-0.04100,-0.06800,-0.07900,-0.06600,-0.07500
-0.03800,0.04200,0.08000,-0.00200,-0.05900,0.06100,-0.07800,-0.03900,-0.07600,-0.08300,-0.07000,-0.07500
-0.06600,0.03600,0.10200,0.01400,-0.08400,0.06900,-0.09000,-0.04000,-0.09100,-0.09100,-0.06900,-0.07500
-0.07400,0.03100,0.10500,0.02200,-0.09000,0.06800,-0.10000,-0.04000,-0.09700,-0.09000,-0.06200,-0.07500
-0.07100,0.02600,0.09700,0.02300,-0.08400,0.06100,-0.09200,-0.04000,-0.08300,-0.09000,-0.06200,-0.07500
-0.08000,0.01800,0.09800,0.03000,-0.08900,0.05800,-0.08800,-0.05200,-0.09900,-0.09000,-0.09000,-0.07500
-0.07200,0.01700,0.08900,0.02800,-0.08100,0.05300,-0.08100,-0.05600,-0.10600,-0.09000,-0.09600,-0.07500
-0.06100,0.02900,0.09000,0.01600,-0.07600,0.06000,-0.07500,-0.05400,-0.09800,-0.09000,-0.08800,-0.07500
-0.07100,0.02800,0.09900,0.02100,-0.08500,0.06300,-0.08400,-0.05100,-0.09800,-0.09000,-0.08800,-0.07500
-0.08200,0.01700,0.09900,0.03200,-0.09100,0.05800,-0.08000,-0.05000,-0.09100,-0.08900,-0.08100,-0.07500
-0.06600,0.01500,0.08100,0.02500,-0.07400,0.04800,-0.07700,-0.04900,-0.09000,-0.09700,-0.08100,-0.08300
-0.08100,-0.00800,0.07300,0.04400,-0.07700,0.03200,-0.09900,-0.04500,-0.09400,-0.10600,-0.08500,-0.08700
-0.10800,0.00500,0.11300,0.05100,-0.11100,0.05900,-0.09700,-0.04500,-0.09500,-0.10200,-0.08500,-0.08500
-0.07200,0.04000,0.11200,0.01600,-0.09300,0.07600,-0.09000,-0.04800,-0.09400,-0.09600,-0.08500,-0.08500
-0.05900,0.03500,0.09400,0.01200,-0.07600,0.06400,-0.08900,-0.05000,-0.09900,-0.10000,-0.08500,-0.08200
-0.07300,0.03100,0.10400,0.02100,-0.08900,0.06700,-0.08100,-0.04500,-0.10000,-0.11000,-0.08600,-0.07900
-0.08300,0.02000,0.10300,0.03100,-0.09300,0.06200,-0.08000,-0.04200,-0.09400,-0.10400,-0.08300,-0.08100
-0.09300,0.01900,0.11200,0.03700,-0.10300,0.06500,-0.06800,-0.03800,-0.08800,-0.09800,-0.08000,-0.07900
-0.11300,-0.00900,0.10400,0.06000,-0.10800,0.04700,-0.07400,-0.03500,-0.08400,-0.09500,-0.08000,-0.08200
-0.11200,-0.01700,0.09600,0.06400,-0.10400,0.03900,-0.10000,-0.02900,-0.07500,-0.08400,-0.07700,-0.09500
-0.04500,0.03900,0.08500,0.00300,-0.06500,0.06200,-0.10000,-0.03400,-0.08400,-0.09400,-0.07500,-0.09500
-0.02900,0.04400,0.07300,-0.00800,-0.05100,0.05800,-0.09500,-0.05300,-0.10500,-0.11500,-0.07400,-0.09000
-0.06400,0.03400,0.09800,0.01500,-0.08100,0.06600,-0.09400,-0.05600,-0.10600,-0.11600,-0.08300,-0.08900
-0.06600,0.03200,0.09700,0.01700,-0.08200,0.06400,-0.08900,-0.05400,-0.10300,-0.11300,-0.09000,-0.08400
-0.06200,0.02200,0.08400,0.02000,-0.07300,0.05300,-0.08900,-0.05600,-0.10200,-0.11200,-0.09000,-0.08500
-0.07000,0.01600,0.08600,0.02700,-0.07800,0.05100,-0.08400,-0.05400,-0.09800,-0.10800,-0.08900,-0.07900
-0.07800,0.00600,0.08400,0.03600,-0.08100,0.04400,-0.08500,-0.05700,-0.10200,-0.11200,-0.09100,-0.08300
-0.09800,-0.01200,0.08600,0.05400,-0.09200,0.03700,-0.10200,-0.06800,-0.11800,-0.12800,-0.10300,-0.09900
-0.11900,-0.04000,0.07900,0.07900,-0.09900,0.02000,-0.10300,-0.06600,-0.11600,-0.13100,-0.10100,-0.09600
-0.11500,-0.04200,0.07300,0.07800,-0.09400,0.01500,-0.09500,-0.06000,-0.10700,-0.12800,-0.09400,-0.08900
-0.10400,-0.03900,0.06500,0.07100,-0.08400,0.01300,-0.09400,-0.05500,-0.10200,-0.12400,-0.09000,-0.08500
-0.10100,-0.04100,0.06000,0.07000,-0.08000,0.00900,-0.08600,-0.04800,-0.09400,-0.11600,-0.08400,-0.07900
-0.08200,-0.03500,0.04700,0.05800,-0.06400,0.00600,-0.08700,-0.04400,-0.08800,-0.11000,-0.08000,-0.07500
